Lake,Experiment,Treatment,Enclosure,community,ID,mean_J,mean_s,mean_ENS_D,final_stab,initial_stab,rate_change_ort,rate_change_oti,total_impact,mean_biomass,initial_zoop_body_size,mean_TP,mean_TN,mean_DOC,mean_PAR,mean_Temp,mean_Chla,mean_TN_TP_ratio,mean_DN_TP_ratio
Stortjaern,Spring,S,14,phyto,Stortjaern_Spring_S_14_phyto,0.7340640392758027,22.666666666666668,7.328226351027965,NA,-0.779710178717334,0.525343584032356,-0.0595999172543646,12.3029596833079,7496937.526809973,NA,13.006666666666666,0.31362,17.31,26.5,17.566666666666666,0.14001,0.02436309336680216,0.008837577864696508
Stortjaern,Spring,S,14,zoopl,Stortjaern_Spring_S_14_zoopl,0.408114440314443,4.666666666666667,1.881520486719255,-1.11335666274979,-0.340763802809165,0.49789213153584,-0.603378214284998,41.4116638869365,2.0628623221992854,0.174578989296263,13.006666666666666,0.31362,17.31,26.5,17.566666666666666,0.14001,0.02436309336680216,0.008837577864696508
Stortjaern,Spring,S,3,bact,Stortjaern_Spring_S_3_bact,0.6643084939112186,31.166666666666668,9.767472886436721,-0.0989017076682868,-0.126308076747595,0.0323147444653999,-0.00781757449728741,2.55105441615972,NA,NA,13.6,0.30610000000000004,17.255000000000003,26.5,17.366666666666667,0.219165,0.022657982090122347,0.010027758051714776
Stortjaern,Spring,S,3,phyto,Stortjaern_Spring_S_3_phyto,0.7512507866086591,20.333333333333332,7.617974894576259,NA,-0.1978945363563,0.549306799796529,-0.0344809526872285,6.59525085152556,793635.8932571046,NA,13.6,0.30610000000000004,17.255000000000003,26.5,17.366666666666667,0.219165,0.022657982090122347,0.010027758051714776
Stortjaern,Spring,S,3,zoopl,Stortjaern_Spring_S_3_zoopl,0.416515642343841,5.333333333333333,1.8919353539731216,-0.715568011901756,-1.42832788248662,0.961102547418811,-0.994135400019701,21.6912623793834,6.742427840581644,0.342953950597092,13.6,0.30610000000000004,17.255000000000003,26.5,17.366666666666667,0.219165,0.022657982090122347,0.010027758051714776
Stortjaern,Spring,S,5,bact,Stortjaern_Spring_S_5_bact,0.6309950618080237,29.608695652173914,9.331756014438342,-0.762517054878883,-0.151364656584932,-0.661559760221507,-0.216383840081606,6.92694268620181,NA,NA,11.915,0.3012,17.349999999999998,30,17.599999999999998,0.20612999999999998,0.025163987391365338,0.010904686541528647
Stortjaern,Spring,S,5,phyto,Stortjaern_Spring_S_5_phyto,0.741099812648763,20,6.783426424529432,NA,-0.167524169657444,-0.68552865011172,-0.186213163012354,8.50996133264575,3815651.804454661,NA,11.915,0.3012,17.349999999999998,30,17.599999999999998,0.20612999999999998,0.025163987391365338,0.010904686541528647
Stortjaern,Spring,S,5,zoopl,Stortjaern_Spring_S_5_zoopl,0.3550648721792913,5,1.9171659214473034,-1.01918831914828,-0.746678605256332,-0.313115859870194,-0.190971392868806,16.7935839530619,3.3572513466257616,0.47084182348797,11.915,0.3012,17.349999999999998,30,17.599999999999998,0.20612999999999998,0.025163987391365338,0.010904686541528647
Stortjaern,Summer,C,1,bact,Stortjaern_Summer_C_1_bact,0.6621209227934709,23.416666666666668,9.024228746783717,NA,NA,NA,NA,NA,NA,NA,10.798333333333334,0.34978614629458,18.14,56,12.116666666666667,NA,0.03238386191367032,0.01677496378651918
Stortjaern,Summer,C,1,phyto,Stortjaern_Summer_C_1_phyto,0.7200958845861268,14.5,5.050887133783939,NA,NA,NA,NA,NA,1032780.8124114845,NA,10.798333333333334,0.34978614629458,18.14,56,12.116666666666667,NA,0.03238386191367032,0.01677496378651918
Stortjaern,Summer,C,1,zoopl,Stortjaern_Summer_C_1_zoopl,0.4240639220459148,5.666666666666667,1.8350316497546266,NA,NA,NA,NA,NA,26.614771411789125,0.640761045977815,10.798333333333334,0.34978614629458,18.14,56,12.116666666666667,NA,0.03238386191367032,0.01677496378651918
Stortjaern,Summer,C,10,bact,Stortjaern_Summer_C_10_bact,0.6529650733429783,26.952380952380953,8.980951232103735,NA,NA,NA,NA,NA,NA,NA,10.870000000000001,0.33846597501115566,17.755,45.25,12.108333333333333,NA,0.031219924611362748,0.012555468708857532
Stortjaern,Summer,C,10,phyto,Stortjaern_Summer_C_10_phyto,0.608287695418854,20.75,3.7943531311258,NA,NA,NA,NA,NA,1668497.4100119749,NA,10.870000000000001,0.33846597501115566,17.755,45.25,12.108333333333333,NA,0.031219924611362748,0.012555468708857532
Stortjaern,Summer,C,10,zoopl,Stortjaern_Summer_C_10_zoopl,0.5045961262519622,6.666666666666667,2.1295938076379417,NA,NA,NA,NA,NA,36.80871592294312,0.699100408421379,10.870000000000001,0.33846597501115566,17.755,45.25,12.108333333333333,NA,0.031219924611362748,0.012555468708857532
Stortjaern,Summer,C,16,bact,Stortjaern_Summer_C_16_bact,0.6005992343458156,25.52173913043478,8.107579962636985,NA,NA,NA,NA,NA,NA,NA,10.375,0.34241674389867166,17.96,15,12.175,NA,0.03318101431015473,0.013661310283991415
Stortjaern,Summer,C,16,phyto,Stortjaern_Summer_C_16_phyto,0.6076279411423289,20.166666666666668,4.195043071404255,NA,NA,NA,NA,NA,2206023.7833156143,NA,10.375,0.34241674389867166,17.96,15,12.175,NA,0.03318101431015473,0.013661310283991415
Stortjaern,Summer,C,16,zoopl,Stortjaern_Summer_C_16_zoopl,0.39264107493800665,6.166666666666667,1.78046705362335,NA,NA,NA,NA,NA,44.58163974974819,0.500734920951164,10.375,0.34241674389867166,17.96,15,12.175,NA,0.03318101431015473,0.013661310283991415
Stortjaern,Summer,C,7,bact,Stortjaern_Summer_C_7_bact,0.6172232735482195,24.291666666666668,8.062600074849714,NA,NA,NA,NA,NA,NA,NA,10.655,0.34593634366525916,18.05,52,12.216666666666667,NA,0.032619700011624224,0.01560707675557975
Stortjaern,Summer,C,7,phyto,Stortjaern_Summer_C_7_phyto,0.6245822274136037,15.333333333333334,3.3862618325486267,NA,NA,NA,NA,NA,2644357.1630820036,NA,10.655,0.34593634366525916,18.05,52,12.216666666666667,NA,0.032619700011624224,0.01560707675557975
Stortjaern,Summer,C,7,zoopl,Stortjaern_Summer_C_7_zoopl,0.399072122445041,5.5,1.6831087995819167,NA,NA,NA,NA,NA,39.99450294338906,0.406189010334831,10.655,0.34593634366525916,18.05,52,12.216666666666667,NA,0.032619700011624224,0.01560707675557975
Stortjaern,Summer,F,11,bact,Stortjaern_Summer_F_11_bact,0.6487265123820362,24.041666666666668,9.463429770431492,-0.369495632367794,-0.177626712489747,-0.321390422452855,-0.046972623785468,7.59470022335536,NA,NA,11.893333333333333,0.34432052483438014,18.18,54.75,12.108333333333334,0.1422,0.029616230727446097,0.020673852485618288
Stortjaern,Summer,F,11,phyto,Stortjaern_Summer_F_11_phyto,0.6092039503269235,15,3.53433045966599,-1.55724489432955,-0.0840162755077109,-0.818791211608263,-0.166076785336875,27.0269516521643,5040392.413203233,NA,11.893333333333333,0.34432052483438014,18.18,54.75,12.108333333333334,0.1422,0.029616230727446097,0.020673852485618288
Stortjaern,Summer,F,11,zoopl,Stortjaern_Summer_F_11_zoopl,0.47433539751499354,6.333333333333333,2.13459502232029,-0.500064328578936,-0.892752069824688,0.51254432351781,-0.408088375628641,19.4540197655175,23.220634224969473,0.571528249382213,11.893333333333333,0.34432052483438014,18.18,54.75,12.108333333333334,0.1422,0.029616230727446097,0.020673852485618288
Stortjaern,Summer,F,13,bact,Stortjaern_Summer_F_13_bact,0.6860508048634324,29.956521739130434,10.354657021825885,-0.247723760150178,-0.463857328397041,0.100090025869904,-0.00971154768734457,6.41618497654778,NA,NA,12.53,0.3595162324511723,17.88,18,12.141666666666667,0.17798999999999998,0.028715471759725275,0.013653488994889149
Stortjaern,Summer,F,13,phyto,Stortjaern_Summer_F_13_phyto,0.6492124268681262,27.5,5.236013029893005,-2.55181344855576,-0.0894878295488488,-1.50244772022386,-0.439272313718949,36.7231471119447,6721341.036520345,NA,12.53,0.3595162324511723,17.88,18,12.141666666666667,0.17798999999999998,0.028715471759725275,0.013653488994889149
Stortjaern,Summer,F,13,zoopl,Stortjaern_Summer_F_13_zoopl,0.5701053475308413,5,2.4079314503744,-0.0862938517950115,-1.29331930607346,1.23361783721826,-0.0757919978949686,28.6924330444422,19.84290692584806,0.439308294503176,12.53,0.3595162324511723,17.88,18,12.141666666666667,0.17798999999999998,0.028715471759725275,0.013653488994889149
Stortjaern,Summer,F,2,bact,Stortjaern_Summer_F_2_bact,0.7208512769951396,22.958333333333332,10.487694229106497,-0.665107960495552,-0.318097161316219,-0.328661098654264,-0.035854311674982,6.34683619247101,NA,NA,12.09,0.35913172519136366,17.945,25,12.033333333333333,0.07608,0.02993195537380819,0.015366406354698407
Stortjaern,Summer,F,2,phyto,Stortjaern_Summer_F_2_phyto,0.746102585898613,11.5,4.2803105016057215,-1.55724489432955,-0.0337572349330457,-1.1914449262598,-0.217630845458569,29.5246846121766,2902308.233563882,NA,12.09,0.35913172519136366,17.945,25,12.033333333333333,0.07608,0.02993195537380819,0.015366406354698407
Stortjaern,Summer,F,2,zoopl,Stortjaern_Summer_F_2_zoopl,0.5449679344993051,5.5,2.560368307487668,-1.28048999259366,-2.0424341068341,0.669832845055233,-0.205319185921936,41.0949223734024,8.672681179514917,0.47745731569728,12.09,0.35913172519136366,17.945,25,12.033333333333333,0.07608,0.02993195537380819,0.015366406354698407
Stortjaern,Summer,F,8,bact,Stortjaern_Summer_F_8_bact,0.6588339010472846,26.652173913043477,10.198699567578856,-0.303682413798222,-0.149095909165634,-0.0943787638237276,-0.102536483699803,5.85155162783121,NA,NA,12.483333333333334,0.36385463220402964,18.075000000000003,36.75,12.108333333333334,0.13758,0.02937349944751252,0.013644155380506645
Stortjaern,Summer,F,8,phyto,Stortjaern_Summer_F_8_phyto,0.6324988841969312,19.6,4.457912941749178,-2.13906053669058,-1.5910021292626,-2.12306372757197,-0.297983258310688,23.3855622512156,7029287.471830539,NA,12.483333333333334,0.36385463220402964,18.075000000000003,36.75,12.108333333333334,0.13758,0.02937349944751252,0.013644155380506645
Stortjaern,Summer,F,8,zoopl,Stortjaern_Summer_F_8_zoopl,0.48372212128959136,6.333333333333333,2.0245151848350265,-0.11115840213116,-0.508552385977783,0.472647009781872,-0.0209889974128549,7.09828626016993,32.8182301798879,0.463376806692064,12.483333333333334,0.36385463220402964,18.075000000000003,36.75,12.108333333333334,0.13758,0.02937349944751252,0.013644155380506645
Stortjaern,Summer,FS,15,bact,Stortjaern_Summer_FS_15_bact,0.6499233248304652,24.91304347826087,9.711741368452946,-0.157436913478077,-0.985231314412364,0.405572815618277,-0.116245376107625,5.01736716847605,NA,NA,11.796666666666667,0.3686863814231283,17.939999999999998,2,12.266666666666666,0.21111,0.03130543571085051,0.014463113278971342
Stortjaern,Summer,FS,15,phyto,Stortjaern_Summer_FS_15_phyto,0.657289787750881,19.166666666666668,4.450664302066039,-1.55724489432955,-0.0840162755077109,-0.911986228153201,-0.352045264876835,29.656060894312,2185114.6988664162,NA,11.796666666666667,0.3686863814231283,17.939999999999998,2,12.266666666666666,0.21111,0.03130543571085051,0.014463113278971342
Stortjaern,Summer,FS,15,zoopl,Stortjaern_Summer_FS_15_zoopl,0.45415559615573114,5,1.9722411635964416,-0.850105570304237,-1.80633203947927,0.935546370768417,-0.390726523559572,39.8077861937204,12.467451498092535,0.447072550036313,11.796666666666667,0.3686863814231283,17.939999999999998,2,12.266666666666666,0.21111,0.03130543571085051,0.014463113278971342
Stortjaern,Summer,FS,4,bact,Stortjaern_Summer_FS_4_bact,0.7127809348709871,23.791666666666668,10.614533731915085,-0.0327898228229908,-0.149095909165634,0.00484472928500739,-0.114468981632286,2.79397770176334,NA,NA,11.768333333333334,0.36505141077129016,18.115000000000002,19.25,12.183333333333334,0.11151,0.031150503851613547,0.014227855477855478
Stortjaern,Summer,FS,4,phyto,Stortjaern_Summer_FS_4_phyto,0.69899674482911,15.166666666666666,4.456132903862292,-0.0297296874681187,-0.615580925445628,0.647874253879763,-0.121165544342248,9.42314204750256,1949464.2893588983,NA,11.768333333333334,0.36505141077129016,18.115000000000002,19.25,12.183333333333334,0.11151,0.031150503851613547,0.014227855477855478
Stortjaern,Summer,FS,4,zoopl,Stortjaern_Summer_FS_4_zoopl,0.5621851780775495,5.5,2.3612905534300817,-1.38632340737779,-2.13647934866763,0.250373119427705,-0.0410251746151239,38.6130331755469,9.728149021432435,0.464884911265623,11.768333333333334,0.36505141077129016,18.115000000000002,19.25,12.183333333333334,0.11151,0.031150503851613547,0.014227855477855478
Stortjaern,Summer,FS,6,bact,Stortjaern_Summer_FS_6_bact,0.6892759240163461,25.666666666666668,10.999593888983934,-0.276094457279393,-0.101012682721723,-0.20460884949933,-0.0350182974094925,7.80625823468511,NA,NA,11.403333333333332,0.3768661843957025,18.174999999999997,20.6,11.408333333333333,0.122475,0.03320200330837399,0.015470720594725297
Stortjaern,Summer,FS,6,phyto,Stortjaern_Summer_FS_6_phyto,0.6547267432080215,17.166666666666668,3.7590817966682466,-1.43075496788694,-0.0840162755077109,-0.725153224243237,-0.380524599388699,24.3593168982287,2775387.0636214726,NA,11.403333333333332,0.3768661843957025,18.174999999999997,20.6,11.408333333333333,0.122475,0.03320200330837399,0.015470720594725297
Stortjaern,Summer,FS,6,zoopl,Stortjaern_Summer_FS_6_zoopl,0.5317273082088524,5.333333333333333,2.2633898474050236,-1.9244864432159,-2.26837162786978,0.038978058604432,-0.0187626274411923,39.4733634846276,9.717637888080946,0.469281722057319,11.403333333333332,0.3768661843957025,18.174999999999997,20.6,11.408333333333333,0.122475,0.03320200330837399,0.015470720594725297
Stortjaern,Summer,FS,9,bact,Stortjaern_Summer_FS_9_bact,0.6597198387995441,25.041666666666668,10.30579215252445,-0.00461894585629453,-0.105360515657826,0.107982715656575,-0.0306192223441185,1.8710836850664,NA,NA,12.09,0.3610224556345038,18.15,21.5,12.233333333333333,0.10665,0.029961482924214147,0.012986198455239946
Stortjaern,Summer,FS,9,phyto,Stortjaern_Summer_FS_9_phyto,0.6264019611858561,17.333333333333332,4.328101451959761,-1.42372574827752,-0.615580925445628,-0.752854720649667,-0.0222028409358791,30.6532985531171,2673538.3770309123,NA,12.09,0.3610224556345038,18.15,21.5,12.233333333333333,0.10665,0.029961482924214147,0.012986198455239946
Stortjaern,Summer,FS,9,zoopl,Stortjaern_Summer_FS_9_zoopl,0.48045802645098284,5,1.9995879024443233,-0.651722402836382,-1.91302906478041,0.988508680952551,-0.398079949685977,27.6816904516761,16.356472511442135,0.536073269983089,12.09,0.3610224556345038,18.15,21.5,12.233333333333333,0.10665,0.029961482924214147,0.012986198455239946
Stortjaern,Summer,S,12,bact,Stortjaern_Summer_S_12_bact,0.6109430069318125,22.25,8.416697994156928,-0.317302320513493,-0.0902250915927256,-0.201241004934236,-0.0965750113329,6.82784024483128,NA,NA,9.843333333333334,0.3561981893385507,18.415,18.666666666666668,12.238333333333333,NA,0.036665158164455286,0.01726473131339584
Stortjaern,Summer,S,12,phyto,Stortjaern_Summer_S_12_phyto,0.6004535528377453,15.25,3.4252214187500925,-1.55724489432955,-0.0337572349330457,0.975434036897357,-0.313805125231053,24.3924341377165,904782.542253196,NA,9.843333333333334,0.3561981893385507,18.415,18.666666666666668,12.238333333333333,NA,0.036665158164455286,0.01726473131339584
Stortjaern,Summer,S,12,zoopl,Stortjaern_Summer_S_12_zoopl,0.420188944830368,5.833333333333333,1.7566138172710766,-0.0309985505229507,-0.157657879000274,-0.0715470082837966,-0.302065375801901,9.66877729033366,45.48129464803577,0.666168581794156,9.843333333333334,0.3561981893385507,18.415,18.666666666666668,12.238333333333333,NA,0.036665158164455286,0.01726473131339584
Stortjaern,Summer,S,14,bact,Stortjaern_Summer_S_14_bact,0.6350648179729385,23.523809523809526,9.946781785301752,-0.132873281379973,-0.0647999932269155,-0.0459566958309615,-0.122221543629999,6.02405510605627,NA,NA,9.995,0.35492349054337013,17.945,1,12.238333333333333,NA,0.03554100979264124,0.017155966195761856
Stortjaern,Summer,S,14,phyto,Stortjaern_Summer_S_14_phyto,0.6688884306146208,18.25,4.3785524774756475,NA,-1.5910021292626,-0.588583901572686,-0.547112425606663,34.3050495476492,1144648.6853016312,NA,9.995,0.35492349054337013,17.945,1,12.238333333333333,NA,0.03554100979264124,0.017155966195761856
Stortjaern,Summer,S,14,zoopl,Stortjaern_Summer_S_14_zoopl,0.41977886199745035,6,1.8111947854796333,-0.716938025623042,-0.320243071984378,-0.603956114089046,-0.299446602438553,9.68487246583927,32.876436422996655,0.469413865569593,9.995,0.35492349054337013,17.945,1,12.238333333333333,NA,0.03554100979264124,0.017155966195761856
Stortjaern,Summer,S,3,bact,Stortjaern_Summer_S_3_bact,0.6693037173408785,23.08695652173913,9.784375042917002,-0.0668400181258504,-0.112978483937639,0.0128643668342353,-0.053196715065217,2.8136851177094,NA,NA,10.261666666666667,0.34800326090687517,18.185000000000002,26.25,12.183333333333334,0.086565,0.03386738072463801,0.015426257104027674
Stortjaern,Summer,S,3,phyto,Stortjaern_Summer_S_3_phyto,0.7654220784147846,12.6,4.92101324524804,-1.42372574827752,-0.548058407427989,0.943725858101274,-0.556391657083858,30.9920111351976,790850.5932111834,NA,10.261666666666667,0.34800326090687517,18.185000000000002,26.25,12.183333333333334,0.086565,0.03386738072463801,0.015426257104027674
Stortjaern,Summer,S,3,zoopl,Stortjaern_Summer_S_3_zoopl,0.4011909603835165,5.5,1.6334496537756218,-0.827642946890061,-0.156311158108814,-0.547119574291692,-0.236236300977899,14.0221626516962,33.731794530406084,0.413100799495707,10.261666666666667,0.34800326090687517,18.185000000000002,26.25,12.183333333333334,0.086565,0.03386738072463801,0.015426257104027674
Stortjaern,Summer,S,5,bact,Stortjaern_Summer_S_5_bact,0.6585572514418842,24.208333333333332,9.007764137371785,-0.186940502650249,-0.0791373205587238,-0.175022016197957,-0.176361482783676,8.02200797951717,NA,NA,10.086666666666666,0.3542142587443792,18.07,29.5,12.2,0.10457999999999999,0.03505893239983375,0.017883392127996445
Stortjaern,Summer,S,5,phyto,Stortjaern_Summer_S_5_phyto,0.6724412939476898,15.333333333333334,4.000824269750439,-1.42372574827752,-0.0276038952884521,1.24664881034573,-0.18929862404842,22.4142694178861,1348425.3933597961,NA,10.086666666666666,0.3542142587443792,18.07,29.5,12.2,0.10457999999999999,0.03505893239983375,0.017883392127996445
Stortjaern,Summer,S,5,zoopl,Stortjaern_Summer_S_5_zoopl,0.4564583940933217,6,1.7933511949941168,-0.258122286841129,-0.114178450752667,-0.205960217020845,-0.0185591568289479,3.49985931390565,33.48429562515084,0.481657477580402,10.086666666666666,0.3542142587443792,18.07,29.5,12.2,0.10457999999999999,0.03505893239983375,0.017883392127996445
